"","stationcode","objectid","originalid","toxbatchrecordid","sampledate","fieldreplicate","fieldsampleid","labsampleid","sampletypecode","matrixname","methodname","testduration","organismname","toxbatch","toxtestcomments","treatment","concentration","unittreatment","dilution","toxpointmethod","analytename","fractionname","wqsource","timepoint","unitanalytename","repcount","mean","stddev","statisticalmethod","alphavalue","probability","msd","evalthreshold","sigeffect","testqacode","labagencycode","toxsummarycomments","submissionid","lastchangedate","projectcode","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"43","LALT500",902,2300,421,2011-06-27,1,"LALT500","HT157630-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,34.1,3.985,"Wilcox",0.05,0.9989,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{A769D3D7-C477-4319-9951-07C8992A0736}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"44","LALT500",1881,3429,590,2012-06-19,1,"LALT500","HT170182-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{C808C0FE-34F1-464E-8A63-13E7E5882348}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"45","LALT500",1882,3430,590,2012-06-19,1,"LALT500","HT170182-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,34.1,12.22,"Wilcox",0.05,0.999,-88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{A2DF8670-F4CA-469F-A6AD-473396E6811E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"46","LALT500",146,722,99,2009-06-22,1,"LALT00500","HT132326-3","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD4","","None",0,"none",0,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,30.4,3.864,"T-test",0.05,0.9887,3,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{016D957E-05BC-40C1-9ADF-854B93207BD3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"47","LALT500",2400,4156,734,2013-06-20,1,"LALT500","HT182900-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,29,4.269,"T-test",0.05,0.9998,5.318,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{C4EF0654-9B0D-4E21-B743-D33EE49D7A55}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"48","LALT500",2959,4717,814,2014-06-24,1,"LALT500","HT194519-9","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,34.6,2.914,"T-test",0.05,1,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{BEA09A2C-512A-4F67-B8D4-65E57FAA204A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"49","LALT500",559,1957,386,2010-07-15,1,"LALT500","HT145467-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,30.5,3.504,"T-test",0.05,0.974,2,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{6A14F130-FC04-411A-8CCF-9608AA42C5A6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"50","LALT500",2399,4155,734,2013-06-20,1,"LALT500","HT182900-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{E26ABB43-96BA-4859-97DF-93A23B0384BE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"51","LALT500",145,721,99,2009-06-22,1,"LALT00500","HT132326-3","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD4","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{3A4F7B67-CE01-4189-AA13-A8AB9580C42F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"52","LALT500",2958,4716,814,2014-06-24,1,"LALT500","HT194519-9","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{6FE099FD-E733-4EE0-BE0B-419C3AE4F1CC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"53","LALT500",558,1956,386,2010-07-15,1,"LALT500","HT145467-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{FF9F2639-6A87-4EB4-96AF-FC5E3369B059}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"54","LALT500",901,2299,421,2011-06-27,1,"LALT500","HT157630-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{D44126A0-96C9-40A4-A006-F8EAB71E192B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
"55","LALT501",561,1959,386,2010-07-15,1,"LALT501","HT145467-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,27.4,3.806,"T-test",0.05,0.4467,3,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{CF059309-3E9C-49CC-8709-0288D7FEF491}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"56","LALT501",2960,4718,814,2014-06-24,1,"LALT501","HT194519-10","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,0.4219,"Fisher",0.05,0.5,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{FEF28F91-8545-4822-8CF5-F1ADBC71383B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"57","LALT501",143,719,99,2009-06-22,1,"LALT00501","HT132326-2","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD4","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{23DF6BE5-C80A-4532-8108-ACC5A72EF243}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"58","LALT501",2401,4157,734,2013-06-20,1,"LALT501","HT182900-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.7632,-88,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{31314265-7B3E-4F42-8B7C-CF173EB3CC7C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"59","LALT501",2402,4158,734,2013-06-20,1,"LALT501","HT182900-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,10.2,5.203,"T-test",0.05,0.0579,5.563,80,"NSL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{75C9AF7D-9D70-4D86-9845-F050F90C6943}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"60","LALT501",144,720,99,2009-06-22,1,"LALT00501","HT132326-2","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD4","","None",0,"none",0,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,15,8.42,"T-test",0.05,0.0015,5,80,"SL","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{48E216A4-CED6-4298-8F9C-DA7068AC580A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"61","LALT501",904,2302,421,2011-06-27,1,"LALT501","HT157630-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,6.5,5.297,"Wilcox",0.05,7e-04,-88,80,"SL","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{A6C9F1F1-5314-4B50-BF40-7E533169190E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"62","LALT501",1883,3431,590,2012-06-19,1,"LALT501","HT170182-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,70,0.483,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{EC1E4D70-7A17-4078-BC67-0DABEEF27CED}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"63","LALT501",903,2301,421,2011-06-27,1,"LALT501","HT157630-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.7632,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{A38E3B91-BFE0-4F5D-A341-71ED52CA5666}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"64","LALT501",1884,3432,590,2012-06-19,1,"LALT501","HT170182-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,11.8,11.91,"T-test",0.05,0.0021,7.396,80,"SL","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{366945C6-9B92-4E63-910D-BE61EA90E25C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"65","LALT501",560,1958,386,2010-07-15,1,"LALT501","HT145467-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{586D2BA7-7FF9-4CAE-85B4-D3FD7F71BCE5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"66","LALT501",2961,4719,814,2014-06-24,1,"LALT501","HT194519-10","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,9.9,7.549,"T-test",0.05,0.003,20,80,"SL","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{E4B6BCF5-02F6-467F-8C13-09A88C635736}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT501",34.08009,-118.22419,412,"Los Angeles","Los Angeles"
"67","LALT502",142,718,99,2009-06-22,1,"LALT00502","HT132326-1","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD4","","None",0,"none",0,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,22.1,10.89,"T-test",0.05,0.1895,7,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{5B48F82B-0E57-4613-B8ED-9F3B2824A5A6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"68","LALT502",141,717,99,2009-06-22,1,"LALT00502","HT132326-1","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD4","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{7C03AC3E-2591-424C-87F2-5ABDB32F384A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"69","LALT502",2962,4720,814,2014-06-24,1,"LALT502","HT194519-11","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{98707C2C-EFF4-42E2-A66C-2428FB792B12}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"70","LALT502",563,1961,386,2010-07-15,1,"LALT502","HT145467-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,30.2,5.116,"T-test",0.05,0.9142,3,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{4F53317F-1393-43B7-BB4F-AB28BEDC6522}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"71","LALT502",2404,4160,734,2013-06-20,1,"LALT502","HT182900-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,36.7,6.567,"T-test",0.05,1,5.981,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{5FEEC92F-A068-4A9B-8B4B-3AB422A82B33}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"72","LALT502",905,2303,421,2011-06-27,1,"LALT502","HT157630-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{0BD5EA54-2AEC-44C3-A485-8325781B3888}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"73","LALT502",1886,3434,590,2012-06-19,1,"LALT502","HT170182-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,28.9,12.52,"Wilcox",0.05,0.9527,-88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{CB9C6B4D-5D33-486F-B91A-7C8C4BCDBEBA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"74","LALT502",2963,4721,814,2014-06-24,1,"LALT502","HT194519-11","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,24.6,4.904,"T-test",0.05,0.9533,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{0A748976-DDFE-422A-9D8D-75947B202064}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"75","LALT502",906,2304,421,2011-06-27,1,"LALT502","HT157630-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,24.8,7.115,"Wilcox",0.05,0.1827,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{50611CFC-8867-42B1-B378-251736ACEDF6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"76","LALT502",562,1960,386,2010-07-15,1,"LALT502","HT145467-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{29A4E2BC-5C5F-44C6-8C7C-D35021E6DE81}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"77","LALT502",1885,3433,590,2012-06-19,1,"LALT502","HT170182-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,0.4216,"Fisher",0.05,0.709,-88,80,"NS","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{481A227C-944A-4C04-A16D-21A9D70BC80A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"78","LALT502",2403,4159,734,2013-06-20,1,"LALT502","HT182900-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{93CEF03B-17B2-472C-BBB6-C29FF119C1EF}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT502",33.84655,-118.20894,412,"Los Angeles","Los Angeles"
"79","LALT503",908,2306,421,2011-06-27,1,"LALT503","HT157630-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,35.5,3.274,"Wilcox",0.05,0.9999,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{7490FED2-3FA5-4C3D-9B02-41D2799AD694}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"80","LALT503",2406,4162,734,2013-06-20,1,"LALT503","HT182900-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,24.4,2.271,"T-test",0.05,0.9946,5.158,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{058C787A-71B5-46A4-8A4C-0DA48802225E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"81","LALT503",2405,4161,734,2013-06-20,1,"LALT503","HT182900-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.7632,-88,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{4217AE5A-338F-4E1C-B3AD-0E728CDA27DC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"82","LALT503",1887,3435,590,2012-06-19,1,"LALT503","HT170182-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{8A1AF3E4-7054-4D6D-9E9B-8368AE91D1B4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"83","LALT503",1888,3436,590,2012-06-19,1,"LALT503","HT170182-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,35.9,3.143,"T-test",0.05,0.9999,3.88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{3C2C72D5-76C6-41D3-BD52-11E303014B98}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"84","LALT503",565,1963,386,2010-07-15,1,"LALT503","HT145467-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,23.4,10.9,"Wilcox",0.05,0.433,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{E7B93D93-C63F-4893-878B-91E1B968D63C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"85","LALT503",2965,4723,814,2014-06-24,1,"LALT503","HT194519-12","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,22.3,10.94,"T-test",0.05,0.7184,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{998F2523-99CF-4BFB-A41D-A52FC627AFA2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"86","LALT503",564,1962,386,2010-07-15,1,"LALT503","HT145467-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD4","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,0.4216,"Fisher",0.05,0.2368,-88,80,"NS","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{9D0B1AF6-9EEA-4523-A68D-1CDA660A543D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"87","LALT503",2964,4722,814,2014-06-24,1,"LALT503","HT194519-12","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,70,0.483,"Fisher",0.05,0.291,20,80,"NSL","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{2DC8E43F-ABCE-4005-A196-195EFE011CD5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"88","LALT503",907,2305,421,2011-06-27,1,"LALT503","HT157630-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{BB509956-1FF3-4D15-BEC0-CDB7B1C6F324}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
