"","stationcode","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","masterid","latitude","longitude","huc","county","smcshed"
"54","403BA0191",2011,"403BA0191_05142008_BMI_RWB_1",2008-05-14,5,14,2008,"BMI_RWB",1,NA,265,1,1,3.39622642,6.97674419,10.09508084,11,1.08963962,0.68,0.89420389,0.28,0.99192175,0.48,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403BA0191",34.36762,-119.0538,403,"Ventura","Santa Clara"
"55","403BA0960",2012,"403BA0960_05212008_BMI_RWB_1",2008-05-21,5,21,2008,"BMI_RWB",1,NA,590,20,20,0.50847458,3.57142857,6.49859697,7.9,1.21564701,0.87,1.15631671,0.81,1.18598186,0.88,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S00960",34.59078,-118.4617,403,"Los Angeles","Santa Clara"
"56","403CE0156",2013,"403CE0156_05182005_BMI_RWB_1",2005-05-18,5,18,2005,"BMI_RWB",1,NA,503,20,20,0.19880716,6.25,10.11377558,3.8,0.37572517,0,0.68035342,0.04,0.52803929,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0156",34.37746,-119.05968,403,"Ventura","Santa Clara"
"57","403CE0156",2016,"403CE0156_06112015_BMI_RWB_1",2015-06-11,6,11,2015,"BMI_RWB",1,NA,9,1,1,11.11111111,14.28571429,10.11377558,3,0.29662513,0,0.5605983,0.01,0.42861171,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0156",34.37746,-119.05968,403,"Ventura","Santa Clara"
"58","403CE0156",2014,"403CE0156_05182005_BMI_TRC_1",2005-05-18,5,18,2005,"BMI_TRC",1,NA,494,1,20,0.60728745,17.64705882,10.11377558,3.85,0.38066892,0,0.64912889,0.03,0.51489891,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0156",34.37746,-119.05968,403,"Ventura","Santa Clara"
"59","403CE0156",2015,"403CE0156_05242016_BMI_RWB_1",2016-05-24,5,24,2016,"BMI_RWB",1,NA,453,1,20,9.27152318,6.4516129,10.11377558,10,0.98875044,0.48,1.01473237,0.53,1.0017414,0.5,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0156",34.37746,-119.05968,403,"Ventura","Santa Clara"
"60","403CE0188",2017,"403CE0188_05172005_BMI_RWB_1",2005-05-17,5,17,2005,"BMI_RWB",1,NA,494,1,20,0,0,10.07427572,4.7,0.46653478,0,0.56271318,0.01,0.51462398,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara"
"61","403CE0188",2020,"403CE0188_06102015_BMI_RWB_1",2015-06-10,6,10,2015,"BMI_RWB",1,NA,207,1,1,3.90243902,14.28571429,10.07427572,10,0.99262719,0.48,0.68224966,0.04,0.83743843,0.16,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara"
"62","403CE0188",2018,"403CE0188_05172005_BMI_TRC_1",2005-05-17,5,17,2005,"BMI_TRC",1,NA,502,20,20,0.19920319,5.88235294,10.07427572,4.7,0.46653478,0,0.70896482,0.05,0.5877498,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara"
"63","403CE0188",2019,"403CE0188_05262016_BMI_RWB_1",2016-05-26,5,26,2016,"BMI_RWB",1,NA,597,20,20,1.3400335,7.69230769,10.07427572,9.8,0.97277465,0.44,0.87005079,0.23,0.92141272,0.31,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara"
"64","403FCA022",2021,"403FCA022_05272009_BMI_RWB_1",2009-05-27,5,27,2009,"BMI_RWB",1,NA,611,20,20,2.12765957,5.88235294,7.86554225,7,0.88995771,0.28,0.87068586,0.24,0.88032179,0.23,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403FCA022",34.35671,-119.01988,403,"Ventura","Santa Clara"
"65","403FCA022",2022,"403FCA022_05272009_BMI_RWB_MCM_1",2009-05-27,5,27,2009,"BMI_RWB_MCM",1,NA,617,20,20,6.20915033,10.63829787,7.86554225,8,1.01709453,0.54,0.75936035,0.09,0.88822744,0.24,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403FCA022",34.35671,-119.01988,403,"Ventura","Santa Clara"
"66","403FCA022",2023,"403FCA022_05292013_BMI_RWB_1",2013-05-29,5,29,2013,"BMI_RWB",1,NA,593,20,20,4.38448567,9.09090909,7.86554225,6.3,0.80096194,0.15,0.544959,0.01,0.67296047,0.02,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403FCA022",34.35671,-119.01988,403,"Ventura","Santa Clara"
"67","403FCA038",2024,"403FCA038_05262009_BMI_RWB_1",2009-05-26,5,26,2009,"BMI_RWB",1,NA,777,20,20,0.9009009,10.34482759,7.72594602,5.45,0.70541523,0.06,0.50015755,0,0.60278639,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403FCA038",34.42472,-118.55861,403,"Los Angeles","Santa Clara"
"68","403LNCASC",2025,"403LNCASC_06152010_BMI_RWB_1",2010-06-15,6,15,2010,"BMI_RWB",1,NA,560,20,20,1.96428571,4.28571429,6.51622037,7.85,1.20468608,0.86,0.95436574,0.4,1.07952591,0.69,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403LNCASC",34.53892,-119.16139,403,"Ventura","Santa Clara"
"69","403M01500",2026,"403M01500_06152016_BMI_RWB_MCM_1",2016-06-15,6,15,2016,"BMI_RWB_MCM",1,NA,635,20,20,0.15748031,4.54545455,9.52378622,4.1,0.43050105,0,0.43250872,0,0.43150489,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01500",34.29132,-119.14776,403,"Ventura","Santa Clara"
"70","403M01505",2027,"403M01505_06292015_BMI_RWB_MCM_1",2015-06-29,6,29,2015,"BMI_RWB_MCM",1,NA,597,20,20,0,0,8.41594794,6,0.71293217,0.07,0.589608,0.01,0.65127009,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01505",34.41709,-118.92546,403,"Ventura","Santa Clara"
"71","403M01506",2028,"403M01506_06172015_BMI_RWB_MCM_1",2015-06-17,6,17,2015,"BMI_RWB_MCM",1,NA,569,20,20,0.17574692,3.33333333,7.87838385,6.8,0.86312118,0.24,0.57501388,0.01,0.71906753,0.04,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01506",34.39739,-118.79347,403,"Ventura","Santa Clara"
"72","403M01522",2029,"403M01522_06292016_BMI_RWB_1",2016-06-29,6,29,2016,"BMI_RWB",1,NA,597,20,1,51.08877722,6.25,7.8789189,3,0.3807629,0,0.41954931,0,0.40015611,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01522",34.41442,-118.78842,403,"Ventura","Santa Clara"
"73","403M01528",2030,"403M01528_06152016_BMI_RWB_MCM_1",2016-06-15,6,15,2016,"BMI_RWB_MCM",1,NA,598,20,20,0.16722408,5,10.06479278,4,0.39742497,0,0.35183428,0,0.37462963,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01528",34.27599,-119.14219,403,"Ventura","Santa Clara"
"74","403M01538",2031,"403M01538_05252017_BMI_RWB_1",2017-05-25,5,25,2017,"BMI_RWB",1,NA,582,20,20,2.57731959,8.5106383,11.96798733,10.85,0.90658518,0.31,0.74507713,0.08,0.82583116,0.14,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01538",34.41199,-118.83067,403,"Ventura","Santa Clara"
"75","403M01539",2032,"403M01539_04202017_BMI_RWB_1",2017-04-20,4,20,2017,"BMI_RWB",1,NA,575,20,20,1.39130435,3.27868852,8.98593528,9.8,1.09059321,0.68,0.88153208,0.25,0.98606264,0.47,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01539",34.54733,-119.16554,403,"Ventura","Santa Clara"
"76","403M01553",2033,"403M01553_05252017_BMI_RWB_1",2017-05-25,5,25,2017,"BMI_RWB",1,NA,587,20,20,3.40715503,9.80392157,7.91964914,9.8,1.23742856,0.89,0.77050145,0.1,1.003965,0.51,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01553",34.43845,-118.92539,403,"Ventura","Santa Clara"
"77","403M01560",2034,"403M01560_05152019_BMI_RWB_1",2019-05-15,5,15,2019,"BMI_RWB",1,NA,15,1,1,6.66666667,25,7.63269608,2,0.26203061,0,0.63204496,0.02,0.44703778,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01560",34.23545,-119.21253,403,"Ventura","Santa Clara"
"78","403M01565",2035,"403M01565_06132018_BMI_RWB_1",2018-06-13,6,13,2018,"BMI_RWB",1,NA,617,20,20,5.34846029,4,10.68860495,9.8,0.91686427,0.33,0.63611233,0.02,0.7764883,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01565",34.38023,-119.06545,403,"Ventura","Santa Clara"
"79","403M01571",2036,"403M01571_06192019_BMI_RWB_1",2019-06-19,6,19,2019,"BMI_RWB",1,NA,655,20,20,1.67938931,14,6.57897352,7.25,1.10199562,0.7,0.72775049,0.06,0.91487305,0.3,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01571",34.58667,-119.27994,403,"Ventura","Santa Clara"
"80","403M01580",2037,"403M01580_05152019_BMI_RWB_1",2019-05-15,5,15,2019,"BMI_RWB",1,NA,43,1,1,6.97674419,12.5,7.52711615,4,0.53141202,0.01,0.5657936,0.01,0.54860281,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara"
"81","403M01626",2038,"403M01626_06132018_BMI_RWB_1",2018-06-13,6,13,2018,"BMI_RWB",1,NA,581,20,20,3.78657487,10.34482759,11.97399646,10.8,0.9019545,0.3,1.01114382,0.52,0.95654916,0.39,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01626",34.43605,-119.0864,403,"Ventura","Santa Clara"
"82","403M05757",2039,"403M05757_06292015_BMI_RWB_1",2015-06-29,6,29,2015,"BMI_RWB",1,NA,609,20,20,1.97044335,13.04347826,7.76155295,9.7,1.2497499,0.91,0.90950379,0.31,1.07962684,0.69,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05757",34.54518,-118.43467,403,"Los Angeles","Santa Clara"
"83","403M05757",2040,"403M05757_06292015_BMI_RWB_2",2015-06-29,6,29,2015,"BMI_RWB",2,NA,664,20,20,3.91566265,11.11111111,7.76155295,8.15,1.05004759,0.6,0.91811876,0.32,0.98408318,0.46,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05757",34.54518,-118.43467,403,"Los Angeles","Santa Clara"
"84","403M05758",2041,"403M05758_06292015_BMI_RWB_1",2015-06-29,6,29,2015,"BMI_RWB",1,NA,697,20,20,1.57819225,12,7.74939326,7.4,0.95491347,0.41,0.66885095,0.03,0.81188221,0.12,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara"
"85","403M05771",2042,"403M05771_04302015_BMI_RWB_1",2015-04-30,4,30,2015,"BMI_RWB",1,NA,600,20,20,0.33333333,5.26315789,7.73772982,8.15,1.05328051,0.61,0.71759869,0.06,0.8854396,0.24,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05771",34.69939,-118.79476,403,"Los Angeles","Santa Clara"
"86","403M05774",2044,"403M05774_06222016_BMI_RWB_2",2016-06-22,6,22,2016,"BMI_RWB",2,NA,627,20,20,3.66826156,8.88888889,7.75014216,7.5,0.96772418,0.43,0.59046194,0.01,0.77909306,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara"
"87","403M05774",2043,"403M05774_06222016_BMI_RWB_1",2016-06-22,6,22,2016,"BMI_RWB",1,NA,696,20,20,3.73563218,10.20408163,7.75014216,7.8,1.00643315,0.51,0.54368981,0.01,0.77506148,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara"
"88","403M05780",2045,"403M05780_06262016_BMI_RWB_1",2016-06-26,6,26,2016,"BMI_RWB",1,NA,377,1,1,1.59151194,9.09090909,9.00305505,10,1.11073407,0.72,0.6122925,0.02,0.86151329,0.19,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05780",34.60452,-118.55686,403,"Los Angeles","Santa Clara"
"89","403M05785",2046,"403M05785_06062017_BMI_RWB_1",2017-06-06,6,6,2017,"BMI_RWB",1,NA,653,20,20,16.99846861,8.16326531,6.77154898,7.3,1.0780399,0.66,0.68439082,0.04,0.88121536,0.23,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05785",34.37091,-118.47199,403,"Los Angeles","Santa Clara"
"90","403M05795",2047,"403M05795_06052017_BMI_RWB_1",2017-06-05,6,5,2017,"BMI_RWB",1,NA,630,20,20,10.15873016,10,7.74566774,9,1.16193985,0.8,0.58773096,0.01,0.87483541,0.22,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05795",34.60898,-118.77961,403,"Los Angeles","Santa Clara"
"91","403M05798",2048,"403M05798_05152018_BMI_RWB_1",2018-05-15,5,15,2018,"BMI_RWB",1,NA,705,20,20,2.9787234,9.09090909,6.76830222,5.8,0.85693573,0.23,0.74277398,0.08,0.79985485,0.11,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05798",34.3633,-118.42772,403,"Los Angeles","Santa Clara"
"92","403M05800",2049,"403M05800_05162018_BMI_RWB_1",2018-05-16,5,16,2018,"BMI_RWB",1,NA,624,20,20,4.16666667,14.51612903,6.82566037,7.4,1.08414418,0.67,0.89865244,0.29,0.99139831,0.48,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05800",34.52907,-118.52244,403,"Los Angeles","Santa Clara"
"93","403M05832",2050,"403M05832_06272019_BMI_RWB_1",2019-06-27,6,27,2019,"BMI_RWB",1,NA,652,20,20,1.3803681,5.88235294,9.00216833,7.8,0.86645791,0.24,0.84556569,0.19,0.8560118,0.18,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05832",34.54997,-118.50855,403,"Los Angeles","Santa Clara"
"94","403M05844",2051,"403M05844_06202019_BMI_RWB_1",2019-06-20,6,20,2019,"BMI_RWB",1,NA,700,20,20,2.71428571,12.72727273,8.93353247,9,1.00744023,0.52,0.69933094,0.05,0.85338558,0.18,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05844",34.59423,-118.56356,403,"Los Angeles","Santa Clara"
"95","403PRCAFF",2052,"403PRCAFF_04212014_BMI_RWB_1",2014-04-21,4,21,2014,"BMI_RWB",1,NA,591,20,20,0.33840948,3.84615385,7.77352179,7.85,1.0098383,0.52,0.9342454,0.36,0.97204185,0.43,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403PRCAFF",34.6308,-118.7484,403,"Los Angeles","Santa Clara"
"96","403PRCAGH",2053,"403PRCAGH_06022011_BMI_RWB_1",2011-06-02,6,2,2011,"BMI_RWB",1,NA,599,20,20,7.84641068,10.63829787,7.69448847,6.9,0.89674577,0.29,1.10123613,0.71,0.99899095,0.5,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403PRCAGH",34.69449,-118.92051,403,"Ventura","Santa Clara"
"97","403PRCSFD",2054,"403PRCSFD_04212014_BMI_RWB_1",2014-04-21,4,21,2014,"BMI_RWB",1,NA,529,20,20,8.50661626,2.77777778,7.79118119,7.5,0.96262682,0.42,0.574886,0.01,0.76875641,0.07,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403PRCSFD",34.4603,-118.752,403,"Ventura","Santa Clara"
"98","403R4S117",2056,"403R4S117_05032016_BMI_RWB_1",2016-05-03,5,3,2016,"BMI_RWB",1,NA,312,1,1,0,0,7.78226755,6,0.77098352,0.11,0.57882824,0.01,0.67490588,0.02,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S117",34.58739,-118.45116,403,"Los Angeles","Santa Clara"
"99","403R4S117",2055,"403R4S117_04282015_BMI_RWB_1",2015-04-28,4,28,2015,"BMI_RWB",1,NA,291,1,1,1.76678445,16.66666667,7.78226755,6,0.77098352,0.11,0.811622,0.15,0.79130276,0.1,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S117",34.58739,-118.45116,403,"Los Angeles","Santa Clara"
"100","403R4S137",2057,"403R4S137_04282015_BMI_RWB_1",2015-04-28,4,28,2015,"BMI_RWB",1,NA,591,20,20,0,0,7.8215476,2.95,0.37716321,0,0.40577413,0,0.39146867,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S137",34.44605,-118.4892,403,"Los Angeles","Santa Clara"
"101","403R4S137",2058,"403R4S137_05032016_BMI_RWB_1",2016-05-03,5,3,2016,"BMI_RWB",1,NA,575,20,20,0,0,7.8215476,3,0.38355581,0,0.41009033,0,0.39682307,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S137",34.44605,-118.4892,403,"Los Angeles","Santa Clara"
"102","403R4S193",2059,"403R4S193_04292015_BMI_RWB_1",2015-04-29,4,29,2015,"BMI_RWB",1,NA,604,20,20,1.98675497,7.40740741,7.8787225,4.55,0.57750479,0.01,0.72833093,0.06,0.65291786,0.02,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S193",34.41722,-118.78927,403,"Ventura","Santa Clara"
"103","403R4S193",2062,"403R4S193_05242016_BMI_RWB_2",2016-05-24,5,24,2016,"BMI_RWB",2,NA,578,20,20,0.69204152,3.44827586,7.8787225,3.6,0.45692687,0,0.65457275,0.03,0.55574981,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S193",34.41722,-118.78927,403,"Ventura","Santa Clara"
"104","403R4S193",2060,"403R4S193_04292015_BMI_RWB_2",2015-04-29,4,29,2015,"BMI_RWB",2,NA,581,20,20,2.75387263,6.66666667,7.8787225,3.9,0.49500411,0,0.59820529,0.01,0.5466047,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S193",34.41722,-118.78927,403,"Ventura","Santa Clara"
"105","403R4S193",2061,"403R4S193_05242016_BMI_RWB_1",2016-05-24,5,24,2016,"BMI_RWB",1,NA,579,20,20,0,0,7.8787225,4.8,0.60923582,0.02,0.61378319,0.02,0.61150951,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S193",34.41722,-118.78927,403,"Ventura","Santa Clara"
"106","403R4S211",2063,"403R4S211_04282015_BMI_RWB_1",2015-04-28,4,28,2015,"BMI_RWB",1,NA,502,20,20,5.57768924,15.90909091,8.91790076,9,1.00920612,0.52,0.72812166,0.06,0.86866389,0.21,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S211",34.57232,-118.46287,403,"Los Angeles","Santa Clara"
"107","403R4S211",2064,"403R4S211_05032016_BMI_RWB_1",2016-05-03,5,3,2016,"BMI_RWB",1,NA,64,1,1,0,0,8.91790076,3,0.33640204,0,0.50966332,0,0.42303268,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S211",34.57232,-118.46287,403,"Los Angeles","Santa Clara"
