"","stationcode","objectid","originalid","projectcode","stationdesc","sampledate","evaluator","determination","determinationcomments","channeltype","structurewidth","structureshape","structureshapecomments","rightsideofstructure","rightvegetation","rightsidecomments","leftsideofstructure","leftvegetation","leftsidecomments","bottom","bottomcomments","vegetation","lowflowpresence","lowflowwidth","gradecontrolpresence","gradecontrollocation","gradecontrolcomments","channelmodcomments","lastchangedate","record_timestamp","app_timestamp","sitetype","novelsite","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"59","403M05780",905,NA,NA,NA,2016-05-26,"DO/NC","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Present","Within 10 m downstream",NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A7534BFB-9BC8-4064-AFDC-B0D96A37E611}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05780",34.60452,-118.55686,403,"Los Angeles","Santa Clara"
"60","403M05785",387,NA,NA,NA,2017-06-06,"DO/NC","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4B85646A-39CE-47FB-9776-24B50F5D8278}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05785",34.37091,-118.47199,403,"Los Angeles","Santa Clara"
"61","403M05795",388,NA,NA,NA,2017-06-05,"DO/NC","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{8F222BF1-5CDA-4982-ACE1-1F78CC54F772}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05795",34.60898,-118.77961,403,"Los Angeles","Santa Clara"
"62","403M05798",475,232,NA,NA,2018-05-15,"DO/NC","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Absent",NA,NA,NA,NA,2018-09-24 11:39:45,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E86E92F6-9B43-4511-9FF6-7663C4DB2268}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05798",34.3633,-118.42772,403,"Los Angeles","Santa Clara"
"63","403M05800",474,231,NA,NA,2018-05-16,"DO/NC","Site Visit","Approx 50% reach griuted rock.concrete channel, 50% natural streambed","Engineered","5 to 10 m","Rectangular",NA,"Grouted rock",NA,"50% of reach natural","Grouted rock",NA,"50% natural","Concrete","50% natural streambed","No","Absent",NA,"Present","Within reach",NA,NA,NA,2018-09-24 11:12:48,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{CD55027D-2029-49DA-A49A-25ACFC531EA6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M05800",34.52907,-118.52244,403,"Los Angeles","Santa Clara"
"64","403M05832",1130,139,"SMC_LACFCD_2019",NA,2019-06-27,"D. Owen","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2020-07-10 12:40:41,"false","{B52904E7-2C3C-4E26-9636-CDBBFAA49D9E}","checker",2020-07-10 12:40:41,"checker",2020-07-10 12:40:41,"WestonSolu","pauls@sccwrp.org","LACFCD","2019","SMC",NA,"403M05832",34.54997,-118.50855,403,"Los Angeles","Santa Clara"
"65","403M05844",1129,138,"SMC_LACFCD_2019",NA,2019-06-20,"D. Owen","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Present","Within 10 m upstream and Within 10 m downstream","","",NA,NA,NA,NA,NA,"SMC",2020-07-10 12:40:41,"false","{A436A1F4-6979-4B5D-9F83-F1057046E0EE}","checker",2020-07-10 12:40:41,"checker",2020-07-10 12:40:41,"WestonSolu","pauls@sccwrp.org","LACFCD","2019","SMC",NA,"403M05844",34.59423,-118.56356,403,"Los Angeles","Santa Clara"
"66","403PRCAGH",409,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{961DCF97-C61C-4EEE-BA81-2D1344E93741}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403PRCAGH",34.69449,-118.92051,403,"Ventura","Santa Clara"
"67","403R4S117",410,171,"RWB4_SMC_2015",NA,2015-04-28,"SM. WJ","Site Visit",NA,"Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"NA","NA","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E3C27245-5E9B-4957-9A77-C7D7297C9942}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S117",34.58739,-118.45116,403,"Los Angeles","Santa Clara"
"68","403R4S137",411,173,"RWB4_SMC_2015",NA,2015-04-28,"SM","Site Visit",NA,"Engineered","5 to 10 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Absent","NA","Present","Within Reach",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1BB15BCC-C8B0-4E9D-A1DE-3EC9F501F07F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S137",34.44605,-118.4892,403,"Los Angeles","Santa Clara"
"69","403R4S193",412,NA,"RWB4_SMC_2016",NA,2016-05-24,"R. Mazor","Aerial imagery","Review of historic data","Engineered",">100 m","Natural",NA,"Grouted rock","Yes",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"No","Absent","NA","Absent","NA",NA,"Natural channel with rip-rap on right bank",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{8FD623B1-F7D3-4F51-8E97-BFF6CA42FED5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S193",34.41722,-118.78927,403,"Ventura","Santa Clara"
"70","403R4S211",413,NA,"RWB4_SMC_2016",NA,2016-05-13,"R. Mazor","Aerial imagery","Review of historic data","Engineered",">100 m","Natural",NA,"Grouted rock","Yes",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"No","Absent","NA","Absent","NA",NA,"Natural channel with rip-rap on right bank",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{97A2CEA6-EA39-4ADF-8E45-C29E368903DD}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403R4S211",34.57232,-118.46287,403,"Los Angeles","Santa Clara"
"71","403S00875",414,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1C4E0677-AF10-49EF-813C-BB212337D412}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S00875",34.55668,-119.30629,403,"Ventura","Santa Clara"
"72","403S01195",415,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{13D567DC-5D3A-4C3F-A78E-A0C78327ADC5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S01195",34.55903,-119.2678,403,"Ventura","Santa Clara"
"73","403S01707",416,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{9A689FCB-E7E0-4D9F-A8FF-C6C9D084BBEB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S01707",34.59835,-119.34799,403,"Ventura","Santa Clara"
"74","403S02363",417,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA",NA,NA,"NA",NA,NA,"NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C7BDE6F9-0AA7-4D0B-B96B-2B95EF021708}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S02363",34.55885,-119.15456,403,"Ventura","Santa Clara"
"75","403S05291",418,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{DF47D2AD-BF06-41D2-8A46-016D0C4F2512}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S05291",34.56397,-119.26305,403,"Ventura","Santa Clara"
"76","403S06139",419,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A911F044-2B04-4BFF-9F18-76EFE1A97965}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S06139",34.55464,-119.2405,403,"Ventura","Santa Clara"
"77","403S06315",420,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{314CE6F9-2303-41C8-8481-9D6382373780}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S06315",34.59223,-119.31033,403,"Ventura","Santa Clara"
"78","403S07227",421,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA",NA,NA,"NA",NA,NA,"NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A4B9CE74-724B-45A5-8EBB-2B720BE72DC4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403S07227",34.56208,-119.16664,403,"Ventura","Santa Clara"
"79","403SED076",422,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6B8D5FD8-B58C-4736-A1AF-2BC4EB4AAAD3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403SED076",34.56182,-119.16611,403,"Ventura","Santa Clara"
"80","403SPCNWS",423,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A94A4599-B32A-472D-9593-788006C4B8B1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403SPCNWS",34.5778,-119.2579,403,"Ventura","Santa Clara"
"81","403STC008",424,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Engineered",">100 m","Natural",NA,"Earthen","No","Veg amounts vary by year","Earthen","No","Veg amounts vary by year","Soft/Natural",NA,"Not recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{070BB17D-7AD7-40A1-8C7E-95871EB9EDEB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC008",34.38667,-118.90528,403,"Ventura","Santa Clara"
"82","403STC009",425,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{CEB51F68-43FB-4E07-B86E-35B755BF2367}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC009",34.53833,-118.75889,403,"Los Angeles","Santa Clara"
"83","403STC010",426,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{121B210F-9058-4C76-AB39-CACB162F5B14}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC010",34.53306,-119.15833,403,"Ventura","Santa Clara"
"84","403STC016",427,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{07685FDE-D98A-4EAF-877B-0AF38BFEBEE5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC016",34.23556,-119.24083,403,"Ventura","Santa Clara"
"85","403STC017",581,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{94670F6E-E83C-4AB4-B623-DDE642F33E12}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC017",34.68889,-118.9025,403,"Ventura","Santa Clara"
"86","403STC021",582,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7AB44565-81D4-457E-9603-4E022ECE0D5F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC021",34.64667,-119.06944,403,"Ventura","Santa Clara"
"87","403STC022",583,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{57EA859E-B819-418E-8AC9-6F5F2E5EE3D6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC022",34.555,-119.20472,403,"Ventura","Santa Clara"
"88","403STC024",584,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{11C8464A-C23A-4AD3-82DA-391430EC6080}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC024",34.45056,-119.05583,403,"Ventura","Santa Clara"
"89","403STC025",585,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7372C696-2C23-48C7-9C7A-B578470AA4A5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC025",34.66528,-119.05111,403,"Ventura","Santa Clara"
"90","403STC026",586,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{FEE1998E-4C46-4B24-B56D-E766AB539C11}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC026",34.55889,-119.26861,403,"Ventura","Santa Clara"
"91","403STC028",587,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{62D64EEE-D65E-4C86-B86A-962F41812DD4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC028",34.43722,-119.08583,403,"Ventura","Santa Clara"
"92","403STC030",588,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{3A877E2C-19B4-40B8-A0AA-EC474960CDBE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC030",34.57,-119.15556,403,"Ventura","Santa Clara"
"93","403STC064",589,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{F586BC10-A024-4719-8BA3-3B676C2ADD76}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC064",34.55806,-119.10361,403,"Ventura","Santa Clara"
"94","403STC066",590,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C3F075C7-1BCF-4B02-88D1-B129EA66F935}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC066",34.585,-119.16472,403,"Ventura","Santa Clara"
"95","403STC069",591,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2854EC9C-A7FA-4862-8B0C-FC87EFA0F8AE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC069",34.68111,-119.02111,403,"Ventura","Santa Clara"
"96","403STC070",592,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E039FCFC-13E3-4183-9DDA-9015498935C5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC070",34.56667,-119.26278,403,"Ventura","Santa Clara"
"97","403STC071",593,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4F5EF8E9-9F50-4970-AF1F-4E7E5C3B4F6B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC071",34.68278,-118.84361,403,"Ventura","Santa Clara"
"98","403STC076",594,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7A86A33E-96F7-4D8F-98E1-0419937CBF99}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC076",34.42472,-118.76278,403,"Ventura","Santa Clara"
"99","403STC082",595,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{5ED8E60C-94DE-4346-AFD3-C8E54490A956}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC082",34.33583,-119.06833,403,"Ventura","Santa Clara"
"100","403STC085",596,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{0A1BDA61-6333-44F1-A06F-3CF43C5DF691}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC085",34.6425,-119.0775,403,"Ventura","Santa Clara"
"101","403STC086",597,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2B99DD15-CA2D-4754-9735-F95622D649EA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC086",34.55667,-119.20611,403,"Ventura","Santa Clara"
"102","403STC090",598,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Engineered",">100 m","Natural","Trapezoidal sloped banks","Rock","No",NA,"Rock","No",NA,"Soft/Natural",NA,"Not recorded","Absent","NA","Present","Within reach",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{3913D323-1ABD-4A03-85C7-B6234DDC90E1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC090",34.37889,-119.0625,403,"Ventura","Santa Clara"
"103","403STC093",599,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7A2816AA-DF33-4BDD-9911-A6ABE105731A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC093",34.70806,-118.97333,403,"Ventura","Santa Clara"
"104","403STCEST",600,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{81A588AD-71D2-4CD8-9F92-EDDDD8C3B4B9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara"
"105","403STCNRB",601,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4CC21194-C588-427E-B81A-180BD35BE31A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCNRB",34.40138,-118.70012,403,"Ventura","Santa Clara"
"106","403STCPRU",602,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{EFC4E2B2-FD4C-4640-A7BE-5356AAB3D690}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCPRU",34.40894,-118.78483,403,"Ventura","Santa Clara"
"107","403STCSSP",603,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{440BE7DE-8ED7-43EB-886E-62F3ED53C01C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCSSP",34.39414,-118.94096,403,"Ventura","Santa Clara"
"108","403WE0501",627,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6723DBB0-20CA-4935-AF70-2B3DC086B978}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara"
"109","403WE0534",628,184,"RWB4_SMC_2015",NA,2015-06-08,"SM","Site Visit",NA,"Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"NA","NA","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{86A17596-BD73-42A3-ACC7-066F65D47772}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
"110","403WE0535",629,177,"RWB4_SMC_2015",NA,2015-06-10,"SM. WJ","Site Visit",NA,"Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"NA","NA","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6EDD6CE2-1048-4A94-B515-0CE351F0C664}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0535",34.43957,-118.75907,403,"Ventura","Santa Clara"
"111","403WE0540",630,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{252379D5-7F9B-4598-A34C-B7D33C124635}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0540",34.65136,-119.11845,403,"Ventura","Santa Clara"
"112","403WE0560",631,NA,"NotRecorded",NA,1950-01-01,"K.Hahs","Review of historic data",NA,"Natural","NA","NA",NA,"NA","Yes",NA,"NA","Yes",NA,"NA",NA,"Not recorded","NA","NA","Not determined","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2E303B4E-5805-483D-9E4C-E89B9E074151}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0560",34.55841,-119.14079,403,"Ventura","Santa Clara"
